,id,blueTeamTag,redTeamTag,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,rResult,bResult
8441,ESPORTSTMNT06/1180358,Racoon,Cyber Gaming,Psclly,Aatrox,Ploxy,Lee Sin,Cohle,Pantheon,Rharesh,Taliyah,S1D,Thresh,Wondro,Jayce,Lylajn,Sejuani,Proker,LeBlanc,PiOk,Kalista,Pitress,Blitzcrank,0,1
8442,ESPORTSTMNT06/1180359,WLGaming Esports,PIGSPORTS,IceBreaker,Renekton,DoubleAiM,Ekko,Paris,Orianna,Bananitoo,Draven,HungryPanda,Blitzcrank,Godux,Sett,Homeless,Sylas,Twiizt,Corki,mag1cian,Varus,bAZZILISKS,Cassiopeia,0,1
8443,ESPORTSTMNT06/1180361,eSuba,Vipers Inc,Robocop,Aatrox,Jejky,Gragas,Random,Yasuo,DANY,Senna,Rufus,Tahm Kench,Lunddorf,Ornn,Hidon,Lee Sin,Poulsen,LeBlanc,DenVoksne,Varus,BeBopBulli,Lulu,1,0
8444,ESPORTSTMNT06/1180362,Cyber Gaming,EGN Esports,Wondro,Ornn,Lylajn,Gragas,Proker,Akali,PiOk,Kalista,Pitress,Sett,Frozen,Maokai,ReAt1vo,Zac,Blizz,LeBlanc,Worst,Varus,Slayer,Braum,1,0
8445,ESPORTSTMNT06/1180363,PIGSPORTS,Sector One,Godux,Renekton,Homeless,Rek'Sai,Twiizt,Cassiopeia,mag1cian,Vayne,bAZZILISKS,Lulu,Phoenix,Aatrox,dibu,Lee Sin,Night,Zoe,Peco,Kalista,Saviour,Thresh,1,0
8446,ESPORTSTMNT06/1180365,WLGaming Esports,K1CK,IceBreaker,Renekton,DoubleAiM,Taliyah,Paris,Ryze,Bananitoo,Aphelios,HungryPanda,Thresh,iBo,Ornn,Shlatan,Lee Sin,Matislaw,Corki,Puki Style,Varus,Raxxo,Nautilus,1,0
8447,ESPORTSTMNT06/1180366,For The Win Esports,MAD Lions Madrid,Truklax,Sion,Own3r,Shyvana,Xaky,Zoe,Afm,Varus,Joo,Thresh,Werlyb,Rumble,Koldo,Gragas,Hatrixx,Qiyana,Flakked,Kalista,Prime,Nautilus,1,0
8448,ESPORTSTMNT06/1180367,Racoon,Intrepid Fox Gaming,Psclly,Sett,Ploxy,Elise,Cohle,Ziggs,Rharesh,Varus,S1D,Blitzcrank,Delitto,Renekton,Appen,Rek'Sai,Pun1sher,Sylas,Gagai,Ezreal,Forsaken,Thresh,1,0
8449,ESPORTSTMNT06/1180368,GamerLegion,ASUS ROG ELITE,Phones,Sett,Rabble,Nocturne,Nite,Cassiopeia,Hjarnan,Varus,Visdom,Thresh,Kektz,Renekton,Speedy,Taliyah,Kashtelan,LeBlanc,Nikola,Miss Fortune,Stefan,Blitzcrank,0,1
8450,ESPORTSTMNT06/1180387,İstanbul Wildcats Academy,Beşiktaş Academy,StarScreen,Sett,Ferret,Rek'Sai,Serin,Azir,Kaori,Ezreal,Pbd,Yuumi,existence,Renekton,Kireas,Jarvan IV,stillnumb,Sylas,Rate,Yasuo,EliWood,Rakan,1,0
8451,ESPORTSTMNT06/1180393,Dark Passage Academy,Fenerbahçe Academy,pr1me,Renekton,Oguzkhan,Gragas,Maximillion,Kassadin,Wasteee,Kalista,ShawiKatami,Taric,Lenom,Akali,Habubu,Lee Sin,Midkid,LeBlanc,Luger,Miss Fortune,Algos,Nautilus,0,1
8452,ESPORTSTMNT06/1180395,GamerLegion,Intrepid Fox Gaming,Phones,Renekton,Rabble,Lee Sin,Nite,Vel'Koz,Hjarnan,Heimerdinger,Visdom,Thresh,Delitto,Gnar,Appen,Elise,Pun1sher,Tristana,Gagai,Ziggs,Forsaken,Nautilus,0,1
8453,ESPORTSTMNT06/1180396,Racoon,eSuba,Psclly,Maokai,Ploxy,Lee Sin,Cohle,LeBlanc,Rharesh,Kai'Sa,S1D,Thresh,Robocop,Renekton,Jejky,Jarvan IV,Random,Lissandra,DANY,Varus,Rufus,Tahm Kench,1,0
8454,ESPORTSTMNT06/1180398,Team AURORA Academy,5 Ronin Academy,Madly,Mordekaiser,Elramir,Trundle,Kruimel,Zoe,Black,Senna,Sparz,Sett,Matilda,Cassiopeia,Chosen,Elise,Umut,Lucian,Ruvelius,Gnar,Korpse,Thresh,0,1
8455,ESPORTSTMNT06/1180411,Racoon,eSuba,Psclly,Renekton,Ploxy,Lee Sin,Cohle,LeBlanc,Rharesh,Miss Fortune,S1D,Nautilus,Robocop,Sett,Jejky,Olaf,Random,Lissandra,DANY,Varus,Rufus,Thresh,0,1
8456,ESPORTSTMNT06/1180412,GamerLegion,Intrepid Fox Gaming,Phones,Sett,Rabble,Gragas,Nite,Yasuo,Hjarnan,Ziggs,Visdom,Tahm Kench,Delitto,Renekton,Appen,Rek'Sai,Pun1sher,Sylas,Gagai,Xayah,Forsaken,Thresh,0,1
8457,ESPORTSTMNT06/1180414,SuperMassive Academy,Galakticos Academy,Oncan,Aatrox,113,Gragas,KSAEZ,Irelia,Machine,Miss Fortune,Fastlegged,Nautilus,Splendor,Gangplank,Faith,Elise,Phenomenal,Syndra,Coldraa,Varus,Parus,Thresh,0,1
8458,ESPORTSTMNT06/1180418,Racoon,eSuba,Psclly,Sett,Ploxy,Ekko,Cohle,Pantheon,Rharesh,Kai'Sa,S1D,Nautilus,Robocop,Aatrox,Jejky,Lee Sin,Random,Cassiopeia,DANY,Senna,Rufus,Tahm Kench,1,0
8459,ESPORTSTMNT06/1180422,K1CK,MAD Lions Madrid,iBo,Ornn,Shlatan,Lee Sin,Matislaw,Corki,Puki Style,Varus,Raxxo,Thresh,Werlyb,Maokai,Koldo,Rek'Sai,Hatrixx,Cassiopeia,Flakked,Kalista,Prime,Alistar,0,1
8460,ESPORTSTMNT06/1180423,K1CK,MAD Lions Madrid,iBo,Renekton,Shlatan,Trundle,Matislaw,Viktor,Puki Style,Varus,Raxxo,Nautilus,Werlyb,Jax,Koldo,Sejuani,Hatrixx,Azir,Flakked,Aphelios,Prime,Braum,0,1
8461,ESPORTSTMNT06/1180430,Royal Youth Academy,Dark Passage Academy,Lot,Tryndamere,Typhoon,Elise,Camana,Qiyana,Boncuk,Aphelios,Carve,Thresh,pr1me,Ekko,Oguzkhan,Gangplank,Maximillion,Jarvan IV,Wasteee,Cassiopeia,ShawiKatami,Blitzcrank,1,0
8462,ESPORTSTMNT06/1180437,Galakticos Academy,Team AURORA Academy,Splendor,Sett,Faith,Karthus,Phenomenal,Syndra,Coldraa,Kalista,Parus,Braum,Madly,Kayle,Elramir,Trundle,Kruimel,Ornn,Black,Aphelios,Sparz,Nautilus,1,0
8463,ESPORTSTMNT06/1180440,Fenerbahçe Academy,İstanbul Wildcats Academy,Lenom,Lee Sin,Habubu,Thresh,Midkid,Gnar,Luger,Varus,Algos,Zoe,StarScreen,Ornn,Ferret,Rengar,Serin,Veigar,Kaori,Lucian,Pbd,Senna,1,0
8464,ESPORTSTMNT06/1180443,Beşiktaş Academy,5 Ronin Academy,Mayhem,Neeko,Kireas,Pantheon,stillnumb,Sylas,Husky Rider,Kalista,madlifeonur,Nautilus,Matilda,Ziggs,Chosen,Trundle,Umut,Zoe,Ruvelius,Vayne,Korpse,Thresh,0,1
8465,ESPORTSTMNT06/1180456,Elements Pro Gaming,Gambit Esports,Smurf,Ornn,Kreox,Graves,Kira,Neeko,Kinzu,Aphelios,Jestkui Max,Nautilus,Doxy,Mordekaiser,Diamondprox,Trundle,Sencux,Kassadin,Lodik,Varus,Edward,Thresh,0,1
8466,ESPORTSTMNT06/1180467,CrowCrowd,Unicorns of Love.CIS,NoNholy,Renekton,Rein,Sejuani,XoNix,Corki,Haninger,Varus,Skash,Nautilus,BOSS,Neeko,AHaHaCiK,Rek'Sai,Nomanz,Cassiopeia,Gadget,Kalista,SaNTaS,Taric,1,0
8467,ESPORTSTMNT06/1180472,M19,Dragon Army,Shellkunchik,Sion,Fallen,Trundle,Griffon,Azir,MyKey,Varus,Miracle,Taric,Aoi Haru,Ornn,ItsCortez,Kindred,Arnax,Syndra,LeX,Ezreal,Dimonko,Nautilus,0,1
8468,ESPORTSTMNT06/1180473,RoX,Vega Squadron,Dreampull,Sett,Four,Sejuani,Phlaty,Azir,Shiganari,Aphelios,Lekcyc,Thresh,Charger1,Renekton,MxDragon,Sylas,Keysie,Yasuo,Unho1y,Miss Fortune,SimSin,Gragas,0,1
8469,ESPORTSTMNT06/1180492,Dragon Army,Vega Squadron,Aoi Haru,Sett,ItsCortez,Trundle,Arnax,Rumble,LeX,Miss Fortune,Dimonko,Leona,Charger1,Renekton,MxDragon,Gragas,Keysie,Pantheon,Unho1y,Varus,SimSin,Morgana,0,1
8470,ESPORTSTMNT06/1180493,CrowCrowd,Gambit Esports,NoNholy,Ornn,Rein,Gragas,XoNix,Cassiopeia,Haninger,Varus,Skash,Taric,Doxy,Mordekaiser,Diamondprox,Trundle,Sencux,Akali,Lodik,Kalista,Edward,Rakan,1,0
8471,ESPORTSTMNT06/1180495,Elements Pro Gaming,M19,Smurf,Illaoi,Kreox,Shyvana,Kira,Varus,Kinzu,Taliyah,Jestkui Max,Alistar,Shellkunchik,Sion,Fallen,Trundle,Griffon,Azir,MyKey,Kalista,Miracle,Taric,1,0
8472,ESPORTSTMNT06/1180497,Unicorns of Love.CIS,RoX,BOSS,Renekton,AHaHaCiK,Trundle,Nomanz,Kassadin,Gadget,Kalista,SaNTaS,Taric,Dreampull,Gangplank,Four,Sejuani,Phlaty,Jayce,Shiganari,Aphelios,Lekcyc,Nautilus,0,1
8473,ESPORTSTMNT06/1180499,Dragon Army,M19,Aoi Haru,Poppy,ItsCortez,Trundle,Arnax,Rumble,LeX,Miss Fortune,Dimonko,Braum,Shellkunchik,Ornn,Fallen,Jarvan IV,Griffon,Cassiopeia,MyKey,Varus,Miracle,Nautilus,0,1
8474,ESPORTSTMNT06/1180501,Unicorns of Love.CIS,RoX,BOSS,Aatrox,AHaHaCiK,Rek'Sai,Nomanz,Corki,Gadget,Miss Fortune,SaNTaS,Taric,Dreampull,Maokai,Four,Lee Sin,Phlaty,Akali,Shiganari,Ezreal,Lekcyc,Nautilus,1,0
8475,ESPORTSTMNT06/1180517,Fenerbahçe Esports,Dark Passage,HiRit,Gangplank,Mojito,Pantheon,Blue,Azir,HolyPhoenix,Senna,Farfetch,Maokai,Juzu,Renekton,MAXI,Gragas,WaenA,Qiyana,Achuu,Varus,Absolute,Sett,0,1
8476,ESPORTSTMNT06/1180520,Team AURORA,5 Ronin,Madly,Aatrox,Elramir,Trundle,Kruimel,Ziggs,Black,Miss Fortune,Sparz,Nautilus,Matilda,Camille,Chosen,Pantheon,Umut,Cassiopeia,Ruvelius,Ezreal,Korpse,Bard,0,1
8477,ESPORTSTMNT06/1180523,Papara SuperMassive,Galakticos,Armut,Gangplank,Stomaged,Trundle,Bolulu,Azir,Zeitnot,Xayah,Japone,Taric,Luana,Ornn,Trix,Karthus,xKenzuke,Qiyana,Emtest,Kai'Sa,Tarky,Nautilus,1,0
8478,ESPORTSTMNT06/1180655,ASURA,OZ Gaming,Hinu,Ornn,ReGank,Elise,Roi,Lucian,5kid,Syndra,IDK,Leona,SoaR,Aatrox,Juhan,Lee Sin,Ian,Nautilus,Pilot,Miss Fortune,SUP,Yuumi,1,0
8479,ESPORTSTMNT06/1180662,OZ Gaming,ASURA,SoaR,Ornn,Juhan,Lee Sin,Ian,Ziggs,Pilot,Aphelios,SUP,Yuumi,Hinu,Mordekaiser,ReGank,Jarvan IV,Roi,Azir,5kid,Senna,IDK,Maokai,0,1
8480,ESPORTSTMNT06/1180719,Beşiktaş Academy,Team AURORA Academy,existence,Renekton,Kireas,Sejuani,stillnumb,Irelia,Rate,Syndra,EliWood,Blitzcrank,Madly,Aatrox,Elramir,Jarvan IV,Kruimel,Lissandra,Black,Aphelios,Sparz,Thresh,0,1
8481,ESPORTSTMNT06/1180758,SuperMassive Academy,İstanbul Wildcats Academy,Oncan,Sett,113,Jarvan IV,KSAEZ,Azir,Machine,Syndra,Fastlegged,Rakan,StarScreen,Aatrox,Ferret,Gragas,Serin,Kassadin,Kaori,Aphelios,Pbd,Braum,1,0
8482,ESPORTSTMNT06/1180760,İstanbul Wildcats Academy,SuperMassive Academy,StarScreen,Renekton,Ferret,Lee Sin,Serin,Kassadin,Kaori,Kalista,Pbd,Taric,Oncan,Kled,113,Trundle,KSAEZ,LeBlanc,Machine,Varus,Fastlegged,Janna,0,1
8483,ESPORTSTMNT06/1180766,Elements Pro Gaming,Unicorns of Love.CIS,Smurf,Poppy,Kreox,Olaf,Kira,Anivia,Kinzu,Aphelios,Jestkui Max,Braum,BOSS,Aatrox,AHaHaCiK,Trundle,Nomanz,Zoe,Gadget,Ziggs,SaNTaS,Nautilus,1,0
8484,ESPORTSTMNT06/1180768,SuperMassive Academy,İstanbul Wildcats Academy,Oncan,Kalista,113,Elise,KSAEZ,Akali,Machine,Ezreal,Fastlegged,Nautilus,StarScreen,Aatrox,Ferret,Gragas,Serin,Yasuo,Kaori,Aphelios,Pbd,Braum,1,0
8485,ESPORTSTMNT06/1180770,Elements Pro Gaming,Unicorns of Love.CIS,Smurf,Gangplank,Kreox,Olaf,Kira,Neeko,Kinzu,Varus,Jestkui Max,Nautilus,BOSS,Renekton,AHaHaCiK,Lee Sin,Nomanz,Syndra,Gadget,Kalista,SaNTaS,Thresh,1,0
8486,ESPORTSTMNT06/1180776,Unicorns of Love.CIS,Elements Pro Gaming,BOSS,Malphite,AHaHaCiK,Nocturne,Nomanz,Kassadin,Gadget,Senna,SaNTaS,Tahm Kench,Smurf,Sett,Kreox,Elise,Kira,Neeko,Kinzu,Kalista,Jestkui Max,Nautilus,0,1
8487,ESPORTSTMNT06/1180792,İstanbul Wildcats Academy,Team AURORA Academy,StarScreen,Irelia,Ferret,Sejuani,Serin,Diana,Kaori,Senna,Pbd,Tahm Kench,Madly,Mordekaiser,Elramir,Trundle,Kruimel,Lissandra,Black,Varus,Sparz,Zilean,0,1
8488,ESPORTSTMNT06/1180794,RoX,Gambit Esports,Dreampull,Maokai,Four,Karthus,Phlaty,Pantheon,Shiganari,Senna,Lekcyc,Taric,Doxy,Cho'Gath,Diamondprox,Trundle,Sencux,Syndra,Lodik,Varus,Edward,Tahm Kench,0,1
8489,ESPORTSTMNT06/1180795,Team AURORA Academy,İstanbul Wildcats Academy,Madly,Shen,Elramir,Nocturne,Kruimel,Corki,Black,Aphelios,Sparz,Nautilus,StarScreen,Akali,Ferret,Jarvan IV,Serin,Kassadin,Kaori,Ezreal,Pbd,Thresh,1,0
8490,ESPORTSTMNT06/1180800,RoX,Gambit Esports,Dreampull,Mordekaiser,Four,Trundle,Phlaty,Akali,Shiganari,Miss Fortune,Lekcyc,Nautilus,Doxy,Aatrox,Diamondprox,Pantheon,Sencux,Corki,Lodik,Varus,Edward,Braum,0,1
8491,ESPORTSTMNT06/1180806,RoX,Gambit Esports,Dreampull,Urgot,Four,Trundle,Phlaty,Akali,Shiganari,Miss Fortune,Lekcyc,Yuumi,Doxy,Gangplank,Diamondprox,Kindred,Sencux,Corki,Lodik,Aphelios,Edward,Taric,0,1
8492,ESPORTSTMNT06/1180852,Europe Saviors Anonymous,Killabeez,Audax,Zilean,Zero,Kindred,Mrbotellin,Qiyana,Kou,Swain,Migueliko,Sett,ItGox,Renekton,Shyelander,Pantheon,xMata,Cassiopeia,Legolas,Kai'Sa,ImAntizero,Taric,1,0
8493,ESPORTSTMNT06/1180914,Team Singularity,K1CK,Nille,Renekton,Skude,Trundle,Kroghsen,Xerath,reje,Varus,vayu,Nautilus,iBo,Aatrox,Shlatan,Lee Sin,Matislaw,Azir,Puki Style,Aphelios,Raxxo,Thresh,1,0
8494,ESPORTSTMNT06/1180916,ŠAIM SE SuppUp,MOUZ NXT,KLOWNY,Renekton,SPOOKY,Elise,Lukezy,Cassiopeia,Vzz,Varus,whiteinn,Nautilus,Tolkin,Maokai,Obsess,Trundle,LIDER,Akali,Jeskla,Aphelios,promisq,Thresh,1,0
8495,ESPORTSTMNT06/1180922,eSuba,Fnatic Rising,Robocop,Maokai,Jejky,Sylas,Random,Akali,DANY,Aphelios,Rufus,Sett,Pride,Renekton,Dan,Rek'Sai,MagiFelix,Azir,xMatty,Ezreal,Bravado,Yuumi,1,0
8496,ESPORTSTMNT06/1180926,LDLC OL,Giants,Bando,Gnar,TynX,Trundle,Vetheo,Zoe,Ellam,Ziggs,YellOwStaR,Thresh,Th3Antonio,Cho'Gath,Lamabear,Jarvan IV,PrettyGRE,LeBlanc,Attila,Miss Fortune,Erdote,Nautilus,1,0
8497,ESPORTSTMNT06/1180936,AGO ROGUE,Defusekids,Szygenda,Aatrox,Zanzarah,Gragas,Czekolad,Azir,Woolite,Senna,Mystiques,Maokai,Alois,Camille,Hadess,Trundle,Chapapi,Kassadin,Goose,Ezreal,Nightmares,Karma,0,1
8498,ESPORTSTMNT06/1180957,YDN Esports,GamerLegion,Gabbo,Akali,Tabasko,Gragas,Phantomles,Qiyana,Endz,Kalista,Cospect,Alistar,Phones,Renekton,Rabble,Trundle,Nite,Lissandra,Hjarnan,Taliyah,Visdom,Poppy,1,0
8499,ESPORTSTMNT06/1180965,Movistar KOI,K1CK,beansu,Ornn,Elyoya,Karthus,Xico,Viktor,JaVaaa,Senna,Rhuckz,Tahm Kench,iBo,Maokai,Shlatan,Kindred,Matislaw,Azir,Puki Style,Aphelios,Raxxo,Thresh,1,0
8500,ESPORTSTMNT06/1180974,MOUZ NXT,eSuba,Tolkin,Aatrox,Obsess,Gragas,LIDER,Yasuo,Jeskla,Senna,promisq,Galio,Robocop,Ornn,Jejky,Ekko,Random,Akali,DANY,Varus,Rufus,Lulu,0,1
8501,ESPORTSTMNT06/1180992,MOUZ NXT,Fnatic Rising,Tolkin,Aatrox,Obsess,Jarvan IV,LIDER,Akali,Jeskla,Senna,promisq,Zilean,Pride,Ornn,Dan,Trundle,MagiFelix,Cassiopeia,xMatty,Kalista,Bravado,Sett,1,0
8502,ESPORTSTMNT06/1181005,LDLC OL,AGO ROGUE,Bando,Aatrox,TynX,Lee Sin,Vetheo,LeBlanc,Ellam,Varus,YellOwStaR,Lulu,Szygenda,Maokai,Zanzarah,Trundle,Czekolad,Diana,Woolite,Ezreal,Mystiques,Yuumi,0,1
8503,ESPORTSTMNT06/1181007,GamersOrigin,YDN Esports,Shemek,Shen,bluerzor,Karthus,toucouille,Azir,Smiley,Kalista,Hustlin,Nautilus,Gabbo,Renekton,Tabasko,Trundle,Phantomles,Zoe,Endz,Ezreal,Cospect,Yuumi,0,1
8504,ESPORTSTMNT06/1181022,YDN Esports,JD|XL,Gabbo,Sett,Tabasko,Elise,Phantomles,Zoe,Endz,Draven,Cospect,Nautilus,Send0o,Ornn,Taxer,Sejuani,Special,Irelia,Deadly,Kalista,Kasing,Thresh,0,1
8505,ESPORTSTMNT06/1181032,Team Singularity,Movistar KOI,Nille,Ornn,Skude,Gragas,Kroghsen,Azir,reje,Kindred,vayu,Taric,beansu,Maokai,Elyoya,Qiyana,Xico,LeBlanc,JaVaaa,Kalista,Rhuckz,Rakan,1,0
8506,ESPORTSTMNT06/1181036,Giants,AGO ROGUE,Th3Antonio,Sion,Lamabear,Sett,PrettyGRE,Corki,Attila,Miss Fortune,Erdote,Thresh,Szygenda,Ornn,Zanzarah,Rek'Sai,Czekolad,Azir,Woolite,Varus,Mystiques,Tahm Kench,0,1
8507,ESPORTSTMNT06/1190148,GamerLegion,Vipers Inc,Phones,Wukong,Rabble,Trundle,Nite,Syndra,Hjarnan,Varus,Visdom,Thresh,Lunddorf,Jax,Hidon,Rek'Sai,Poulsen,Ornn,DenVoksne,Aphelios,BeBopBulli,Tahm Kench,0,1
8508,ESPORTSTMNT06/1190149,Defusekids,MAD Lions Madrid,Alois,Gangplank,Hadess,Lee Sin,Chapapi,Azir,Goose,Aphelios,Nightmares,Thresh,Werlyb,Renekton,Koldo,Gragas,Hatrixx,Ekko,Flakked,Varus,Prime,Nautilus,1,0
8509,ESPORTSTMNT06/1190151,Cyber Gaming,Intrepid Fox Gaming,Wondro,Gangplank,Lylajn,Sejuani,Proker,Cassiopeia,PiOk,Aphelios,Pitress,Sett,Delitto,Zac,Appen,Elise,Pun1sher,Irelia,Gagai,Kalista,Forsaken,Thresh,1,0
8510,ESPORTSTMNT06/1190178,WLGaming Esports,Sector One,IceBreaker,Sett,DoubleAiM,Trundle,Paris,Taliyah,Bananitoo,Miss Fortune,HungryPanda,Nautilus,Phoenix,Aatrox,dibu,Jarvan IV,Night,Ziggs,Peco,Aphelios,Saviour,Thresh,1,0
8511,ESPORTSTMNT06/1190179,eSuba,ASUS ROG ELITE,Robocop,Aatrox,Jejky,Ekko,Random,LeBlanc,DANY,Senna,Rufus,Tahm Kench,Kektz,Ornn,Speedy,Jarvan IV,Kashtelan,Ryze,Nikola,Varus,Stefan,Yuumi,0,1
8512,ESPORTSTMNT06/1190181,Racoon,EGN Esports,Psclly,Sett,Ploxy,Lee Sin,Cohle,Ziggs,Rharesh,Varus,S1D,Braum,Frozen,Gangplank,ReAt1vo,Zac,Blizz,Sylas,Worst,Aphelios,Slayer,Thresh,0,1
8513,ESPORTSTMNT06/1190182,Kenty,For The Win Esports,Smacl3r,Sett,WRDN,Rek'Sai,Rimtuolis,Ziggs,Nemky,Varus,SpieleAufDeutsch,Nautilus,Truklax,Gangplank,Own3r,Lee Sin,Xaky,Zoe,Afm,Aphelios,Joo,Leona,0,1
8514,ESPORTSTMNT06/1190186,ASUS ROG ELITE,GamerLegion,Kektz,Renekton,Speedy,Sejuani,Kashtelan,Corki,Nikola,Aphelios,Stefan,Thresh,Phones,Kled,Rabble,Pantheon,Nite,Azir,Hjarnan,Ziggs,Visdom,Pyke,1,0
8515,ESPORTSTMNT06/1190187,EGN Esports,Cyber Gaming,Frozen,Gangplank,ReAt1vo,Jarvan IV,Blizz,LeBlanc,Worst,Miss Fortune,Slayer,Thresh,Wondro,Jax,Lylajn,Sejuani,Proker,Syndra,PiOk,Aphelios,Pitress,Taric,0,1
8516,ESPORTSTMNT06/1190188,Kenty,Defusekids,Smacl3r,Sett,WRDN,Gragas,Rimtuolis,Ziggs,Nemky,Tristana,SpieleAufDeutsch,Braum,Alois,Aatrox,Hadess,Lee Sin,Chapapi,Azir,Goose,Senna,Nightmares,Nautilus,1,0
8517,ESPORTSTMNT06/1190189,K1CK,WLGaming Esports,iBo,Gangplank,Shlatan,Jarvan IV,Matislaw,Rumble,Puki Style,Aphelios,Raxxo,Nautilus,IceBreaker,Renekton,DoubleAiM,Ekko,Paris,Syndra,Bananitoo,Ezreal,HungryPanda,Thresh,1,0
8518,ESPORTSTMNT06/1190192,Vipers Inc,eSuba,Lunddorf,Sylas,Hidon,Nunu & Willump,Poulsen,Yasuo,DenVoksne,Aphelios,BeBopBulli,Thresh,Robocop,Aatrox,Jejky,Jarvan IV,Random,Ornn,DANY,Syndra,Rufus,Nautilus,1,0
8519,ESPORTSTMNT06/1190193,Intrepid Fox Gaming,Racoon,Delitto,Maokai,Appen,Rek'Sai,Pun1sher,Azir,Gagai,Aphelios,Forsaken,Thresh,Psclly,Aatrox,Ploxy,Elise,Cohle,Renekton,Rharesh,Taliyah,S1D,Nautilus,1,0
8520,ESPORTSTMNT06/1190194,MAD Lions Madrid,For The Win Esports,Werlyb,Renekton,Koldo,Gragas,Hatrixx,Cassiopeia,Flakked,Varus,Prime,Nautilus,Truklax,Ornn,Own3r,Zac,Xaky,Orianna,Afm,Miss Fortune,Joo,Thresh,0,1
8521,ESPORTSTMNT06/1190195,Sector One,PIGSPORTS,Phoenix,Wukong,dibu,Rek'Sai,Night,Syndra,Peco,Caitlyn,Saviour,Thresh,Godux,Poppy,Twiizt,Lee Sin,mag1cian,Ziggs,Klydex,Kalista,bAZZILISKS,Swain,0,1
8522,ESPORTSTMNT06/1190199,GamerLegion,eSuba,Phones,Wukong,Rabble,Gragas,Nite,Yasuo,Hjarnan,Varus,Visdom,Thresh,Robocop,Renekton,Jejky,Ekko,Random,Sett,DANY,Syndra,Rufus,Tahm Kench,0,1
8523,ESPORTSTMNT06/1190200,Cyber Gaming,Racoon,Wondro,Ornn,Lylajn,Trundle,Proker,Cassiopeia,PiOk,Senna,Pitress,Tahm Kench,Psclly,Aatrox,Ploxy,Sejuani,Cohle,LeBlanc,Rharesh,Varus,S1D,Pyke,1,0
8524,ESPORTSTMNT06/1190201,Defusekids,For The Win Esports,Alois,Aatrox,Hadess,Lee Sin,Chapapi,Azir,Goose,Senna,Nightmares,Tahm Kench,Truklax,Renekton,Own3r,Shyvana,Xaky,Tristana,Afm,Ziggs,Joo,Nautilus,0,1
8525,ESPORTSTMNT06/1190202,K1CK,Sector One,iBo,Maokai,Shlatan,Lee Sin,Matislaw,Azir,Puki Style,Aphelios,Raxxo,Nautilus,Phoenix,Wukong,dibu,Elise,Night,Ziggs,Peco,Kalista,Saviour,Braum,0,1
8526,ESPORTSTMNT06/1190204,Vipers Inc,ASUS ROG ELITE,Lunddorf,Ornn,Hidon,Jarvan IV,Poulsen,Azir,DenVoksne,Kalista,BeBopBulli,Taric,Kektz,Renekton,Speedy,Gragas,Kashtelan,Tristana,Nikola,Syndra,Stefan,Sett,1,0
8527,ESPORTSTMNT06/1190206,PIGSPORTS,WLGaming Esports,Godux,Sett,Twiizt,Jarvan IV,mag1cian,Ziggs,Klydex,Kalista,bAZZILISKS,Swain,IceBreaker,Sion,DoubleAiM,Elise,Paris,Cassiopeia,Bananitoo,Varus,HungryPanda,Tahm Kench,1,0
8528,ESPORTSTMNT06/1190207,Intrepid Fox Gaming,EGN Esports,Delitto,Renekton,Appen,Elise,Pun1sher,Pantheon,Gagai,Varus,Forsaken,Nautilus,Frozen,Ornn,ReAt1vo,Rek'Sai,Blizz,Zoe,Worst,Aphelios,Slayer,Morgana,0,1
8529,ESPORTSTMNT06/1190209,MAD Lions Madrid,Kenty,Werlyb,Sylas,Koldo,Rek'Sai,Hatrixx,LeBlanc,Flakked,Varus,Prime,Thresh,Smacl3r,Ornn,WRDN,Lee Sin,Rimtuolis,Syndra,Nemky,Ashe,SpieleAufDeutsch,Blitzcrank,1,0
8530,ESPORTSTMNT06/1190333,ASUS ROG ELITE,eSuba,Kektz,Wukong,Speedy,Lee Sin,Kashtelan,Corki,Nikola,Cassiopeia,Stefan,Nautilus,Robocop,Mordekaiser,Jejky,Olaf,Random,Syndra,DANY,Varus,Rufus,Thresh,1,0
8531,ESPORTSTMNT06/1190335,MAD Lions Madrid,Defusekids,Werlyb,Sett,Koldo,Lee Sin,Hatrixx,Akali,Flakked,Aphelios,Prime,Leona,Alois,Camille,Hadess,Gragas,Chapapi,Xerath,Goose,Yasuo,Nightmares,Nautilus,1,0
8532,ESPORTSTMNT06/1190342,Kenty,MAD Lions Madrid,Smacl3r,Ornn,WRDN,Sylas,Rimtuolis,Syndra,Nemky,Varus,SpieleAufDeutsch,Braum,Werlyb,Maokai,Koldo,Gragas,Hatrixx,Akali,Flakked,Kalista,Prime,Thresh,1,0
8533,ESPORTSTMNT06/1190345,For The Win Esports,Defusekids,Truklax,Renekton,Own3r,Lee Sin,Xaky,LeBlanc,Afm,Heimerdinger,Joo,Sett,Alois,Aatrox,Hadess,Rek'Sai,Chapapi,Orianna,Goose,Lucian,Nightmares,Nautilus,1,0
