,id,blueTeamTag,redTeamTag,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,rResult,bResult
8799,ESPORTSTMNT03_2140342,Flamengo Academy,paiN Gaming Academy,Boal,Kennen,asta,Lee Sin,Jean Mago,Lucian,Flare,Aphelios,Bounty,Thresh,ouroboy,Renekton,Accez,Xin Zhao,Blacky,LeBlanc,Juliera,Ashe,ProDelta,Braum,0,1
8800,ESPORTSTMNT03_2140349,paiN Gaming Academy,Flamengo Academy,ouroboy,Jax,Accez,Lee Sin,Blacky,LeBlanc,Juliera,Aphelios,ProDelta,Tahm Kench,Boal,Camille,asta,Xin Zhao,Jean Mago,Ryze,Flare,Ziggs,Bounty,Leona,0,1
8801,ESPORTSTMNT03_2140358,Flamengo Academy,paiN Gaming Academy,Boal,Camille,asta,Lee Sin,Jean Mago,Sylas,Flare,Kalista,Bounty,Thresh,ouroboy,Gangplank,Accez,Xin Zhao,Blacky,Ryze,Juliera,Aphelios,ProDelta,Tahm Kench,0,1
8802,ESPORTSTMNT03_2140401,Club Deportivo Municipal,Sport Boys Association,Galleta,Ornn,Janghy,Xin Zhao,Overload,Seraphine,Snoopy,Vayne,ElOjoInka,Lulu,ByFalco,Camille,LeonHart,Olaf,rhOm,Galio,Iruga,Ashe,Kl,Karma,1,0
8803,ESPORTSTMNT03_2140407,Sport Boys Association,unknown team,ByFalco,Sett,LeonHart,Volibear,rhOm,LeBlanc,Iruga,Xayah,Kl,Nautilus,FadeDrean,Aatrox,Kanguiox,Olaf,Marti,Lissandra,Lil Carry,Jinx,Cassius,Thresh,1,0
8804,ESPORTSTMNT03_2140409,unknown team,Club Deportivo Municipal,FadeDrean,Kennen,Kanguiox,Zac,Marti,Lissandra,Lil Carry,Tristana,Cassius,Thresh,Galleta,Renekton,Janghy,Lee Sin,Overload,Azir,Snoopy,Samira,ElOjoInka,Sett,1,0
8805,ESPORTSTMNT03_2140410,Sport Boys Association,unknown team,ByFalco,Jayce,LeonHart,Jarvan IV,rhOm,Ziggs,Iruga,Jhin,Kl,Morgana,FadeDrean,Trundle,Kanguiox,Ekko,Marti,Zed,Lil Carry,Tristana,Cassius,Sett,1,0
8806,ESPORTSTMNT03_2140419,unknown team,Club Deportivo Municipal,FadeDrean,Trundle,Kanguiox,Olaf,Marti,Renekton,Lil Carry,Ezreal,Cassius,Karma,Galleta,Kennen,Janghy,Diana,Overload,Irelia,Snoopy,Yasuo,ElOjoInka,Sett,1,0
8807,ESPORTSTMNT03_2140509,PEACE,Pentanet.GG,Apii,Gnar,Babip,Nidalee,Tally,Ryze,Violet,Ashe,Aladoric,Leona,BioPanther,Dr. Mundo,Pabu,Trundle,Chazz,Orianna,Praedyth,Varus,Decoy,Rakan,0,1
8808,ESPORTSTMNT03_2140511,PEACE,Pentanet.GG,Apii,Sett,Babip,Xin Zhao,Tally,Ryze,Violet,Tristana,Aladoric,Leona,BioPanther,Gnar,Pabu,Nidalee,Chazz,Twisted Fate,Praedyth,Jinx,Decoy,Braum,0,1
8809,ESPORTSTMNT03_2140513,Pentanet.GG,PEACE,BioPanther,Renekton,Pabu,Diana,Chazz,Syndra,Praedyth,Tristana,Decoy,Rakan,Apii,Camille,Babip,Nidalee,Tally,Irelia,Violet,Ezreal,Aladoric,Leona,1,0
8810,ESPORTSTMNT03_2140669,Fantasy Gaming,unknown team,Inglorion,Renekton,Exte,Xin Zhao,Sinner Crow,Malzahar,iOC,Aphelios,Oscarin,Thresh,FadeDrean,Tahm Kench,Kanguiox,Olaf,Marti,LeBlanc,Lil Carry,Samira,Cassius,Sett,0,1
8811,ESPORTSTMNT03_2140673,Fantasy Gaming,unknown team,Inglorion,Sion,Exte,Xin Zhao,Sinner Crow,Lucian,iOC,Ziggs,Oscarin,Blitzcrank,FadeDrean,Sett,Kanguiox,Tahm Kench,Marti,LeBlanc,Lil Carry,Jinx,Cassius,Thresh,0,1
8812,ESPORTSTMNT03_2140674,unknown team,Fantasy Gaming,FadeDrean,Aatrox,Kanguiox,Xin Zhao,Marti,Lissandra,Lil Carry,Lucian,Cassius,Braum,Inglorion,Sett,Exte,Graves,Sinner Crow,Cassiopeia,iOC,Tristana,Oscarin,Thresh,0,1
8813,ESPORTSTMNT03_2140675,unknown team,Fantasy Gaming,FadeDrean,Gnar,Kanguiox,Nocturne,Marti,Lissandra,Lil Carry,Lucian,Cassius,Sett,Inglorion,Sion,Exte,Volibear,Sinner Crow,Ryze,iOC,Ashe,Oscarin,Thresh,0,1
8814,ESPORTSTMNT03_2140676,Fantasy Gaming,unknown team,Inglorion,Sion,Exte,Trundle,Sinner Crow,Renekton,iOC,Ziggs,Oscarin,Blitzcrank,FadeDrean,Gnar,Kanguiox,Rek'Sai,Marti,Sylas,Lil Carry,Aphelios,Cassius,Thresh,0,1
8815,ESPORTSTMNT03_2140696,RED Canids,Rensga eSports,GUIGO,Gwen,Aegis,Viego,Grevthar,Akali,TitaN,Varus,JoJo,Alistar,Kiari,Renekton,Croc,Diana,Yuri,Ryze,Trigo,Ashe,Damage,Braum,0,1
8816,ESPORTSTMNT03_2140699,RED Canids,Rensga eSports,GUIGO,Gwen,Aegis,Xin Zhao,Grevthar,Ryze,TitaN,Varus,JoJo,Leona,Kiari,Kennen,Croc,Viego,Yuri,LeBlanc,Trigo,Ashe,Damage,Trundle,0,1
8817,ESPORTSTMNT03_2140703,Rensga eSports,RED Canids,Kiari,Mordekaiser,Croc,Lee Sin,Yuri,Jayce,Trigo,Ezreal,Damage,Leona,GUIGO,Renekton,Aegis,Viego,Grevthar,Twisted Fate,TitaN,Tristana,JoJo,Braum,0,1
8818,ESPORTSTMNT03_2140704,RED Canids,Rensga eSports,GUIGO,Viego,Aegis,Diana,Grevthar,Kled,TitaN,Ezreal,JoJo,Leona,Kiari,Renekton,Croc,Nidalee,Yuri,Sylas,Trigo,Varus,Damage,Thresh,0,1
8819,ESPORTSTMNT03_2180668,Team Oplon,Team MCES,Darlik,Sett,Yike,Lee Sin,Twiizt,Orianna,LaFleur,Tristana,Stend,Amumu,Doxy,Renekton,Boukada,Xin Zhao,Tonerre,Azir,Orion,Varus,Moopz,Alistar,0,1
8820,ESPORTSTMNT03_2180674,Team Oplon,Team MCES,Darlik,Renekton,Yike,Lee Sin,Twiizt,Orianna,LaFleur,Jinx,Stend,Amumu,Doxy,Jayce,Boukada,Xin Zhao,Tonerre,Ryze,Orion,Jhin,Moopz,Leona,1,0
8821,ESPORTSTMNT03_2180830,Team EYA,Team Oplon,Deimos,Gwen,Habubu,Viego,Evaan,Irelia,Blackrog,Aphelios,Aku,Lulu,Darlik,Camille,Yike,Jarvan IV,Twiizt,Orianna,LaFleur,Jinx,Stend,Thresh,1,0
8822,ESPORTSTMNT03_2190550,Dead Rabbits Club,QLASH Spain,Wenhao,Gnar,NiuNai,Talon,Soggen,Twisted Fate,Daviidh,Ezreal,ThreaM,Rakan,LightFall,Sett,Freshx,Zed,Ishi,Yasuo,Fede,Ziggs,RTeks,Amumu,0,1
8823,ESPORTSTMNT03_2190552,Team EYA,IZI Dream,Deimos,Wukong,Habubu,Jarvan IV,Evaan,Orianna,Blackrog,Ashe,Aku,Rakan,Shikari,Kennen,Viking,Xin Zhao,Special,Irelia,Seelame,Ezreal,Doss,Alistar,1,0
8824,ESPORTSTMNT03_2190599,IZI Dream,Team EYA,Shikari,Kennen,Viking,Xin Zhao,Special,Syndra,Seelame,Ezreal,Doss,Braum,Deimos,Dr. Mundo,Habubu,Viego,Evaan,Irelia,Blackrog,Ziggs,Aku,Bard,1,0
8825,ESPORTSTMNT03_2190613,UCAM Esports Academy,Movistar Riders Academy,topo,Camille,Balyy,Xin Zhao,Nestor,Zoe,aleykxar,Miss Fortune,Wannabe,Amumu,Hunter,Darius,Palens,Trundle,Midnight,Ryze,Legolas,Ezreal,Make,Rakan,1,0
8826,ESPORTSTMNT03_2190614,Team EYA,IZI Dream,Deimos,Dr. Mundo,Habubu,Viego,Evaan,Aatrox,Blackrog,Ziggs,Aku,Bard,Shikari,Gnar,Viking,Xin Zhao,Special,Ryze,Seelame,Ezreal,Doss,Rakan,0,1
8827,ESPORTSTMNT03_2190617,Team EYA,IZI Dream,Deimos,Gwen,Habubu,Viego,Evaan,Sylas,Blackrog,Draven,Aku,Bard,Shikari,Ornn,Viking,Jarvan IV,Special,Orianna,Seelame,Ezreal,Doss,Rakan,0,1
8828,ESPORTSTMNT03_2190618,Kawaii Kiwis,Phlox Gaming,Poweh,Kennen,Indr4,Xin Zhao,Hydra,Orianna,Rata,Aphelios,Alvaro,Rakan,Goryus,Gangplank,Dudu,Lee Sin,Piku,Twisted Fate,Blink,Jhin,Aizhon,Leona,0,1
8829,ESPORTSTMNT03_2190628,Astralis SB,TOOOLS esports,Myrwn,Riven,Toad,Warwick,Kamikaze,Syndra,Niño Palo,Ashe,Bolyy1,Karma,Rubenxico,Renekton,Jorx,Xin Zhao,FeeNiixZ,Orianna,Nash1c,Ezreal,WachonBB,Yuumi,1,0
8830,ESPORTSTMNT03_2190697,Team MCES,Team Oplon,Doxy,Camille,Boukada,Hecarim,Tonerre,LeBlanc,Orion,Jhin,Moopz,Galio,Darlik,Mordekaiser,Yike,Jarvan IV,Twiizt,Ryze,LaFleur,Tristana,Stend,Rakan,1,0
8831,ESPORTSTMNT03_2190712,Team Oplon,Team MCES,Darlik,Malphite,Yike,Lee Sin,Twiizt,Ryze,LaFleur,Tristana,Stend,Rakan,Doxy,Sylas,Boukada,Viego,Tonerre,Orianna,Orion,Ashe,Moopz,Nautilus,0,1
8832,ESPORTSTMNT03_2190742,Team MCES,IZI Dream,Doxy,Gnar,Boukada,Xin Zhao,Tonerre,Ryze,Orion,Ezreal,Moopz,Leona,Shikari,Dr. Mundo,Viking,Jarvan IV,Special,LeBlanc,Seelame,Tristana,Doss,Amumu,1,0
8833,ESPORTSTMNT03_2190761,IZI Dream,Team MCES,Shikari,Dr. Mundo,Viking,Jarvan IV,Special,LeBlanc,Seelame,Ezreal,Doss,Amumu,Doxy,Gangplank,Boukada,Sejuani,Tonerre,Kassadin,Orion,Tristana,Moopz,Rakan,0,1
8834,ESPORTSTMNT03_2190766,IZI Dream,Team MCES,Shikari,Kennen,Viking,Xin Zhao,Special,Syndra,Seelame,Ezreal,Doss,Amumu,Doxy,Gnar,Boukada,Trundle,Tonerre,Ryze,Orion,Jhin,Moopz,Bard,0,1
8835,ESPORTSTMNT03_2190821,Team Oplon,Team EYA,Darlik,Kennen,Yike,Lee Sin,Twiizt,Malzahar,LaFleur,Tristana,Stend,Rakan,Deimos,Dr. Mundo,Habubu,Viego,Evaan,LeBlanc,Blackrog,Ashe,Aku,Bard,0,1
8836,ESPORTSTMNT03_2190823,Team Oplon,Team EYA,Darlik,Kennen,Yike,Kha'Zix,Twiizt,Orianna,LaFleur,Tristana,Stend,Rakan,Deimos,Dr. Mundo,Habubu,Jarvan IV,Evaan,Sylas,Blackrog,Jinx,Aku,Bard,0,1
8837,ESPORTSTMNT03_2190848,IZI Dream,Team EYA,Shikari,Camille,Viking,Xin Zhao,Special,Ryze,Seelame,Varus,Doss,Amumu,Deimos,Dr. Mundo,Habubu,Viego,Evaan,Cassiopeia,Blackrog,Draven,Aku,Braum,0,1
8838,ESPORTSTMNT03_2190849,IZI Dream,Team EYA,Shikari,Dr. Mundo,Viking,Jarvan IV,Special,Syndra,Seelame,Varus,Doss,Galio,Deimos,Tryndamere,Habubu,Viego,Evaan,Sylas,Blackrog,Tristana,Aku,Bard,1,0
8839,ESPORTSTMNT03_2190850,IZI Dream,Team EYA,Shikari,Dr. Mundo,Viking,Jarvan IV,Special,Akali,Seelame,Varus,Doss,Leona,Deimos,Gwen,Habubu,Ekko,Evaan,Irelia,Blackrog,Tristana,Aku,Braum,1,0
8840,ESPORTSTMNT03_2190852,Team EYA,IZI Dream,Deimos,Sett,Habubu,Ekko,Evaan,Irelia,Blackrog,Tristana,Aku,Braum,Shikari,Camille,Viking,Xin Zhao,Special,Ryze,Seelame,Varus,Doss,Leona,0,1
8841,ESPORTSTMNT03_2270050,FC Schalke 04 Evolution,Berlin International Gaming,Yoppa,Sett,Obsess,Graves,Zwyroo,Azir,Kynetic,Miss Fortune,Tolerant,Rakan,Melonik,Gragas,Akabane,Talon,Reeker,Irelia,Keduii,Tristana,seaz,Leona,0,1
8842,ESPORTSTMNT03_2270053,FC Schalke 04 Evolution,Berlin International Gaming,Yoppa,Sett,Obsess,Udyr,Zwyroo,Vex,Kynetic,Miss Fortune,Tolerant,Yuumi,Melonik,Gnar,Akabane,Talon,Reeker,Sylas,Keduii,Lucian,seaz,Nami,1,0
8843,ESPORTSTMNT03_2270058,Berlin International Gaming,FC Schalke 04 Evolution,Melonik,Sett,Akabane,Talon,Reeker,Ryze,Keduii,Lucian,seaz,Nami,Yoppa,Camille,Obsess,Qiyana,Zwyroo,Syndra,Kynetic,Seraphine,Tolerant,Rell,1,0
8844,ESPORTSTMNT03_2270064,FC Schalke 04 Evolution,Berlin International Gaming,Yoppa,Aatrox,Obsess,Qiyana,Zwyroo,Syndra,Kynetic,Miss Fortune,Tolerant,Leona,Melonik,Irelia,Akabane,Xin Zhao,Reeker,Akali,Keduii,Ezreal,seaz,Rakan,0,1
8845,ESPORTSTMNT03_2270211,Olympiacos Alimou,Umbra Divinus Gaming,WouLou,Tahm Kench,Hatred,Viego,Tsiperakos,Twisted Fate,Druxy,Miss Fortune,Dekap,Thresh,Tatuy,Dr. Mundo,Integral,Lee Sin,Kourosh,LeBlanc,Ralf,Ezreal,Soap,Braum,0,1
8846,ESPORTSTMNT03_2270221,WLGaming Esports,Zerolag Esports,IceBreaker,Renekton,Carnage,Hecarim,WaenA,LeBlanc,Bananitoo,Miss Fortune,iLEVI,Yuumi,Audax,Aatrox,Cleanser,Jarvan IV,Beaupere,Orianna,Rago,Lucian,Lion,Nami,0,1
8847,ESPORTSTMNT03_2270306,Zerolag Esports,Team Refuse,Audax,Graves,Cleanser,Viego,Beaupere,Syndra,Rago,Ezreal,Lion,Nautilus,Adiss,Kennen,Kenapil,Lee Sin,Vladi,Yasuo,Gosberg,Miss Fortune,SpeedoBear,Bard,1,0
8848,ESPORTSTMNT03_2270573,unknown team,FROM ZERO TO HERO,unknown player,Gwen,unknown player,Graves,unknown player,Orianna,unknown player,Lucian,unknown player,Braum,xGenesis,Aatrox,Yolo,Lillia,Arven,Zoe,Abner,Miss Fortune,Ninten,Nami,1,0
8849,ESPORTSTMNT03_2270605,unknown team,Abyssal Esport Club,unknown player,Aatrox,Bogu,Lee Sin,Carris,Ahri,unknown player,Miss Fortune,unknown player,Braum,Borch,Singed,Shoolow,Poppy,Destru,Twisted Fate,King,Lucian,escoX,Leona,0,1
8850,ESPORTSTMNT03_2270648,Austrian Force willhaben,404 Multigaming e.V.,Vertigo,Graves,Techoteco,Hecarim,FrostSize,LeBlanc,HARPOON,Ezreal,YuNIshinoya,Yuumi,Gabbo,Gnar,Akre,Lee Sin,Dehaste,Syndra,Riku,Aphelios,Bravado,Lulu,1,0
8851,ESPORTSTMNT03_2270655,TeamOrangeGaming,unknown team,Looca,Zilean,jokaa,Viego,Air,Sett,GOLDENTO4ST,Jhin,PsYcraw,Xerath,TemptAzn,Kennen,Afroboi,Xin Zhao,Kaymin,LeBlanc,Hoiz,Aphelios,Nio,Lulu,1,0
8852,ESPORTSTMNT03_2270659,Eintracht Frankfurt,Flayn eSports,Tayto,Renekton,SevenArmy,Xin Zhao,Xioh,Syndra,DizL,Miss Fortune,Heimdall,Yuumi,Sapot,Ornn,Dmitar,Trundle,Alcaffee,Orianna,Notiko,Lucian,Calmsky,Sona,1,0
8853,ESPORTSTMNT03_2270914,unknown team,Eintracht Frankfurt,Conse,Graves,Souli,Gragas,RoyalKanin,Kennen,Reptile,Senna,Czypsy,Leona,Tayto,Ornn,SevenArmy,Lee Sin,Xioh,Orianna,DizL,Lucian,Heimdall,Galio,0,1
8854,ESPORTSTMNT03_2270920,unknown team,Flayn eSports,TemptAzn,Jayce,Afroboi,Olaf,Kaymin,Syndra,Hoiz,Miss Fortune,Nio,Lulu,Sapot,Gnar,Dmitar,Xin Zhao,Alcaffee,Ziggs,Notiko,Lucian,Calmsky,Nami,0,1
8855,ESPORTSTMNT03_2270925,Austrian Force willhaben,No Need Orga,Vertigo,Graves,Techoteco,Zac,FrostSize,LeBlanc,HARPOON,Lucian,YuNIshinoya,Yuumi,Tolkin,Kennen,Agurin,Jarvan IV,unknown player,Corki,Broeki,Jhin,Karni,Leona,1,0
8856,ESPORTSTMNT03_2270964,GamerLegion,Berlin International Gaming,Phones,Jarvan IV,Rabble,Qiyana,Nite,Vex,Hjarnan,Jhin,Visdom,Rakan,Melonik,Kennen,Akabane,Viego,Reeker,Syndra,Keduii,Miss Fortune,seaz,Leona,1,0
8857,ESPORTSTMNT03_2270965,Umbra Divinus Gaming,Zerolag Esports,Tatuy,Camille,Integral,Nunu & Willump,Kourosh,LeBlanc,Ralf,Aphelios,Soap,Thresh,Audax,Urgot,Cleanser,Xin Zhao,Beaupere,Vex,Rago,Miss Fortune,Lion,Braum,1,0
8858,ESPORTSTMNT03_2270976,Team Refuse,Team Phantasma,Adiss,Kennen,Kenapil,Lee Sin,Vladi,Yone,Gosberg,Ezreal,Stef,Yuumi,Bako,Gnar,Nikolex,Viego,Peppe,LeBlanc,Vaynedeta,Aphelios,Sanity,Lulu,1,0
8859,ESPORTSTMNT03_2270978,Berlin International Gaming,GamerLegion,Melonik,Kennen,Akabane,Viego,Reeker,Annie,Keduii,Miss Fortune,seaz,Rell,Phones,Jarvan IV,Rabble,Qiyana,Nite,Ryze,Hjarnan,Sivir,Visdom,Rakan,0,1
8860,ESPORTSTMNT03_2270982,Berlin International Gaming,GamerLegion,Melonik,Gnar,Akabane,Lee Sin,Reeker,Fizz,Keduii,Lucian,seaz,Nami,Phones,Wukong,Rabble,Talon,Nite,Twisted Fate,Hjarnan,Ziggs,Visdom,Rell,1,0
8861,ESPORTSTMNT03_2270983,Olympiacos Alimou,Gamespace Mediterranean College Esports,WouLou,Jayce,Hatred,Jarvan IV,Tsiperakos,LeBlanc,Druxy,Aphelios,Dekap,Blitzcrank,Nazgul,Wukong,Fallen,Poppy,Mikkel,Lissandra,Kaba,Kog'Maw,ZaFiR,Lulu,1,0
8862,ESPORTSTMNT03_2270986,Berlin International Gaming,GamerLegion,Melonik,Camille,Akabane,Lee Sin,Reeker,Galio,Keduii,Tristana,seaz,Leona,Phones,Gwen,Rabble,Qiyana,Nite,Twisted Fate,Hjarnan,Jhin,Visdom,Poppy,0,1
8863,ESPORTSTMNT03_2270989,WLGaming Esports,Anorthosis Famagusta Esports,IceBreaker,Gragas,Carnage,Xin Zhao,WaenA,Zoe,Bananitoo,Aphelios,iLEVI,Braum,Empyros,Sett,Dom1nant,Olaf,J0J0C,Vex,Piwek,Miss Fortune,kubYD,Rakan,1,0
8864,ESPORTSTMNT03_2271054,Austrian Force willhaben,Sprout,Vertigo,Gangplank,Techoteco,Jarvan IV,FrostSize,Azir,HARPOON,Aphelios,YuNIshinoya,Thresh,Difference,Irelia,Pocok,Lee Sin,Pak,Zoe,Frappii,Jinx,Veignorem,Leona,1,0
8865,ESPORTSTMNT03_2271062,No Need Orga,Eintracht Frankfurt,Tolkin,Poppy,Agurin,Jarvan IV,unknown player,Viktor,Broeki,Jhin,Karni,Leona,Tayto,Renekton,SevenArmy,Lee Sin,Xioh,Karma,DizL,Ezreal,Heimdall,Rakan,1,0
8866,ESPORTSTMNT03_2271082,TeamOrangeGaming,404 Multigaming e.V.,Looca,Ornn,jokaa,Viego,Air,Orianna,GOLDENTO4ST,Aphelios,PsYcraw,Leona,Gabbo,Lulu,Akre,Talon,Dehaste,Ryze,Riku,Jinx,Bravado,Braum,1,0
8867,ESPORTSTMNT03_2271090,,Flayn eSports,Crowno,Camille,Indecision,Xin Zhao,Zoiren,Twisted Fate,Ravenk,Jinx,Highway,Thresh,Sapot,Malphite,Dmitar,Hecarim,Alcaffee,Azir,Notiko,Aphelios,Calmsky,Lux,0,1
8868,ESPORTSTMNT03_2271106,unknown team,unknown team,Conse,Mordekaiser,Souli,Talon,RoyalKanin,Twisted Fate,Reptile,Vayne,Czypsy,Rakan,TemptAzn,Camille,Afroboi,Viego,Kaymin,Galio,Hoiz,Jhin,Nio,Karma,1,0
8869,ESPORTSTMNT03_2271157,No Need Orga,unknown team,Krepo,Lux,Agurin,Ezreal,unknown player,Teemo,unknown player,Viego,Karni,Braum,TemptAzn,Graves,Afroboi,Xin Zhao,Kaymin,Xerath,Hoiz,Miss Fortune,Nio,Rakan,1,0
8870,ESPORTSTMNT03_2290039,unknown team,LK Gaming,unknown player,Poppy,Bogu,Jarvan IV,Carris,Vex,unknown player,Miss Fortune,unknown player,Thresh,unknown player,Camille,unknown player,Lee Sin,unknown player,Syndra,unknown player,Lucian,Fosky,Braum,0,1
8871,ESPORTSTMNT03_2290045,Abyssal Esport Club,ZETA,Borch,Ornn,Shoolow,Hecarim,Destru,Ryze,King,Lucian,escoX,Yuumi,Jervo,Shen,Shyelander,Trundle,Cayetano,Viktor,Ibai,Miss Fortune,Aglaro,Nautilus,1,0
8872,ESPORTSTMNT03_2290049,FROM ZERO TO HERO,unknown team,xGenesis,Dr. Mundo,El Bakanito,Volibear,Arven,LeBlanc,Abner,Miss Fortune,Ninten,Yuumi,unknown player,Aatrox,Manumatador,Talon,unknown player,Lissandra,Xenxo,Lucian,Cartamenio,Nami,0,1
8873,ESPORTSTMNT03_2290222,Eintracht Frankfurt,404 Multigaming e.V.,Tayto,Gangplank,SevenArmy,Lee Sin,Xioh,Vex,DizL,Miss Fortune,Heimdall,Rakan,Gabbo,Malphite,Akre,Xin Zhao,Dehaste,Seraphine,Riku,Ezreal,Bravado,Yuumi,1,0
8874,ESPORTSTMNT03_2290233,unknown team,,TemptAzn,Kennen,Afroboi,Trundle,Kaymin,Irelia,Hoiz,Ezreal,Nio,Nami,Crowno,Malphite,Indecision,Xin Zhao,Zoiren,Gwen,Ravenk,Kai'Sa,Highway,Seraphine,1,0
8875,ESPORTSTMNT03_2290242,Team Refuse,Anorthosis Famagusta Esports,Adiss,Sion,Kenapil,Hecarim,Vladi,Ryze,Gosberg,Miss Fortune,SpeedoBear,Seraphine,Empyros,Gangplank,Dom1nant,Jarvan IV,J0J0C,Vex,Piwek,Jhin,kubYD,Leona,1,0
8876,ESPORTSTMNT03_2290245,Sprout,Flayn eSports,Difference,Aatrox,Pocok,Kayn,Pak,Orianna,Frappii,Miss Fortune,Veignorem,Yuumi,Sapot,Poppy,Dmitar,Hecarim,Alcaffee,Azir,Notiko,Lucian,Calmsky,Sona,1,0
8877,ESPORTSTMNT03_2290250,Team Phantasma,Gamespace Mediterranean College Esports,Bako,Fiora,Nikolex,Talon,Peppe,Vex,Vaynedeta,Miss Fortune,Sanity,Rell,Delitto,Kennen,Fallen,Zac,bucu,Yone,Kaba,Lucian,ZaFiR,Nami,0,1
8878,ESPORTSTMNT03_2290251,Austrian Force willhaben,unknown team,Vertigo,Graves,Techoteco,Viego,FrostSize,Twisted Fate,HARPOON,Lucian,YuNIshinoya,Nami,Conse,Jayce,Souli,Xin Zhao,RoyalKanin,Sylas,Reptile,Aphelios,Czypsy,Lulu,0,1
8879,ESPORTSTMNT03_2290262,TeamOrangeGaming,No Need Orga,Tamoz,Jarvan IV,jokaa,Gwen,Air,Tryndamere,GOLDENTO4ST,Tristana,PsYcraw,Vex,Tolkin,Jax,Agurin,Kayn,unknown player,Zed,Broeki,Ziggs,Karni,Rakan,1,0
8880,ESPORTSTMNT03_2290305,Unicorns of Love Sexy Edition,MOUZ NXT,Sleeping,Aatrox,Kadir,Xin Zhao,Decay,LeBlanc,jinjo,Aphelios,Dreamer Ace,Galio,Satorius,Sett,Pridestalkr,Zed,Czekolad,Lissandra,Gadget,Miss Fortune,kamilius,Rakan,0,1
8881,ESPORTSTMNT03_2290310,Gamespace Mediterranean College Esports,Umbra Divinus Gaming,Lotus,Malphite,Fallen,Lillia,Rogue,Yone,Kaba,Miss Fortune,ZaFiR,Leona,Tatuy,Gwen,Integral,Lee Sin,Kourosh,Twisted Fate,Ralf,Aphelios,Soap,Thresh,1,0
8882,ESPORTSTMNT03_2290314,Unicorns of Love Sexy Edition,MOUZ NXT,Sleeping,Camille,Kadir,Xin Zhao,Decay,Orianna,jinjo,Sivir,Dreamer Ace,Leona,Satorius,Sett,Pridestalkr,Graves,Czekolad,Azir,Gadget,Karthus,kamilius,Amumu,0,1
8883,ESPORTSTMNT03_2290334,Anorthosis Famagusta Esports,Olympiacos Alimou,Empyros,Gangplank,Dom1nant,Viego,J0J0C,Sylas,Piwek,Miss Fortune,kubYD,Braum,WouLou,Tahm Kench,Hatred,Trundle,Tsiperakos,Vex,Druxy,Jinx,Dekap,Thresh,0,1
8884,ESPORTSTMNT03_2290343,MOUZ NXT,Unicorns of Love Sexy Edition,Satorius,Gragas,Pridestalkr,Graves,Czekolad,Corki,Gadget,Miss Fortune,kamilius,Leona,Sleeping,Camille,Kadir,Poppy,Decay,Sylas,jinjo,Aphelios,Dreamer Ace,Galio,1,0
8885,ESPORTSTMNT03_2290362,Team Phantasma,WLGaming Esports,Bako,Jayce,Nikolex,Lee Sin,Peppe,Twisted Fate,Vaynedeta,Aphelios,Sanity,Thresh,IceBreaker,Wukong,Carnage,Trundle,WaenA,Sylas,Bananitoo,Ziggs,iLEVI,Rakan,1,0
8886,ESPORTSTMNT03_2290424,Team Refuse,Gamespace Mediterranean College Esports,Adiss,Sett,Kenapil,Jarvan IV,Vladi,Sylas,Gosberg,Lucian,SpeedoBear,Nami,Lotus,Aatrox,Fallen,Viego,Rogue,Twisted Fate,Kaba,Kai'Sa,ZaFiR,Nautilus,0,1
8887,ESPORTSTMNT03_2290428,TeamOrangeGaming,unknown team,Tamoz,Sion,jokaa,Graves,Air,Azir,GOLDENTO4ST,Aphelios,PsYcraw,Lulu,Conse,Urgot,Souli,Talon,RoyalKanin,Xerath,Reptile,Miss Fortune,Czypsy,Leona,1,0
8888,ESPORTSTMNT03_2290446,Anorthosis Famagusta Esports,Zerolag Esports,Empyros,Gangplank,Dom1nant,Akshan,J0J0C,Ryze,Piwek,Miss Fortune,kubYD,Rakan,Audax,Camille,Cleanser,Lee Sin,Beaupere,Syndra,Rago,Ezreal,Lion,Rell,1,0
8889,ESPORTSTMNT03_2290455,Austrian Force willhaben,unknown team,Vertigo,Gangplank,Techoteco,Hecarim,FrostSize,Ryze,HARPOON,Lucian,YuNIshinoya,Nami,TemptAzn,Graves,Afroboi,Jarvan IV,Kaymin,Sylas,Hoiz,Miss Fortune,Nio,Leona,1,0
8890,ESPORTSTMNT03_2290459,Team Phantasma,Umbra Divinus Gaming,Bako,Camille,Nikolex,Xin Zhao,Peppe,Ryze,Vaynedeta,Ezreal,Sanity,Braum,Tatuy,Jax,Integral,Lee Sin,Kourosh,Twisted Fate,Ralf,Miss Fortune,Soap,Galio,0,1
8891,ESPORTSTMNT03_2290461,Eintracht Frankfurt,Sprout,Tayto,Ornn,SevenArmy,Lee Sin,Xioh,Vex,DizL,Lucian,Heimdall,Galio,Difference,Aatrox,Pocok,Xin Zhao,Pak,Jayce,Frappii,Karthus,Veignorem,Thresh,0,1
