Player Name,Games Played,Games Won,Win Ratio,Blue Top Plays,Red Top Plays,Top Plays,Blue Top Wins,Red Top Wins,Top Wins,Blue Jungle, Red Jungle, Jungle,Blue Jungle Wins, Red Jungle Wins, Jungle Wins,Blue Middle, Red Middle, Middle,Blue Middle Wins, Red Middle Wins, Middle Wins,Blue ADC, Red ADC, ADC,Blue ADC Wins, Red ADC Wins, ADC Wins,Blue Support, Red Support, Support,Blue Support Wins, Red Support Wins, Support Wins,
Aoi Haru,2,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paranoia,80,39,0.4875,0,0,0,0,0,0,0,0,0,0,0,0,43,37,80,22,17,39,0,0,0,0,0,0,0,0,0,0,0,0
Ninuo,118,32,0.2711864406779661,60,58,118,14,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Awaker,25,13,0.52,0,0,0,0,0,0,13,12,25,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REFRA1N,107,68,0.6355140186915887,0,0,0,0,0,0,49,58,107,32,36,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grace,5,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
ayel,6,3,0.5,3,3,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taikki,58,30,0.5172413793103449,0,0,0,0,0,0,24,34,58,15,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ocelote,5,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Wildpanda,4,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,1,2
Lukezy,73,38,0.5205479452054794,0,0,0,0,0,0,0,0,0,0,0,0,32,41,73,17,21,38,0,0,0,0,0,0,0,0,0,0,0,0
Dardoch,178,95,0.5337078651685393,0,0,0,0,0,0,89,89,178,54,41,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazing,166,81,0.4879518072289157,0,0,0,0,0,0,79,87,166,41,40,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rogue,139,71,0.5107913669064749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,70,139,35,36,71
Jree,8,3,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,2,1,3
NAZ,7,3,0.42857142857142855,0,0,0,0,0,0,3,4,7,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thulz,14,3,0.21428571428571427,7,7,14,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Energy,31,25,0.8064516129032258,0,0,0,0,0,0,0,0,0,0,0,0,16,15,31,14,11,25,0,0,0,0,0,0,0,0,0,0,0,0
sOAZ,191,103,0.5392670157068062,103,88,191,57,46,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphromoo,283,159,0.5618374558303887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,150,131,281,92,67,159
Joey,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0
Hans Sama,101,52,0.5148514851485149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,45,101,35,17,52,0,0,0,0,0,0
Kimi,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
Westdoor,112,73,0.6517857142857143,0,0,0,0,0,0,0,0,0,0,0,0,65,47,112,44,29,73,0,0,0,0,0,0,0,0,0,0,0,0
Gears,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bischu,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0
tantrum,8,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,1,0,1,0,0,0,0,0,0
Zerost,73,42,0.5753424657534246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,73,23,19,42,0,0,0,0,0,0
BunnyFuFuu,6,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1,1,2
XD,3,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,2
Pobelter,252,154,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,125,127,252,84,70,154,0,0,0,0,0,0,0,0,0,0,0,0
